_id,introduction,isNationwide,prod_name,,,,,,,,,
68d630cd15858da5cd402d51,"이 투어에는 가와치 등나무 정원 입장료가 포함되어 있습니다!\n기타큐슈에서 사진 찍기 좋은 투어!\n봄에는 등나무 꽃이 정원을 연보라, 흰색, 분홍색으로 물들이고,\n가을에는 단풍이 정원을 선명한 붉은색과 주황색으로 물들입니다.\nCNN이 선정한 ""일본에서 가장 아름다운 곳 31곳""에 이름을 올려 전 세계의 주목을 받고 있는 ""가와치 등나무 정원""과 복고풍 서양식 건물과 현대적인 분위기가 돋보이는 ""모지코""를 방문하고, 마지막으로 ""아울렛 기타큐슈""에서 쇼핑을 즐겨보세요.",FALSE,"사진 찍기 좋은 가와치 위스테리아 정원 & 모지코 레트로, 더 아울렛 기타큐슈에서 쇼핑하기 후쿠오카 출발 1일 투어",,,,,,,,,
68d630cd15858da5cd402d52,"나가노 쓰가이케 고원 스키장을 빈손으로 방문하고 싶은 관광객이라면 놓치지 마세요! 티켓에는 스노보드, 스노보드 장비 및 1일 리프트 티켓이 포함되어 있습니다(스키 키트 비용은 본인이 지불해야 함). 리프트권 1장으로 3개 지역, 11개 스키장을 즐길 수 있습니다. 지금 KKday에서 주문하시면 즉시 티켓을 구매하실 수 있습니다.",FALSE,일본 나가노 쓰가이케 산소 리조트(티가이케 고원 스키장) 케이블카 1일 티켓 & 스키 장비 & 의류 대여,,,,,,,,,
68d630cd15858da5cd402d53,"노코기리야마 로프웨이 왕복 티켓입니다. 이 시설은 도쿄에서 차로 약 90분 거리인 치바현 미나미보소 국정공원 내에 있으며, 노코기리야마 정상과 기슭을 약 4분에 연결하는 로프웨이입니다. *강풍 등 악천후 시에는 로프웨이 운행이 중단될 수 있습니다.",FALSE,노코기리야마 로프웨이 왕복 티켓 예약(치바현),,,,,,,,,
68d630cd15858da5cd402d54,"KKday를 따라 간사이의 뒷마당이라 불리는 시가의 비와호의 아름다운 풍경을 탐험해보세요. 유서 깊은 시라히게 신사를 방문하여 기도하고, 비와호의 몽환적인 물을 즐기고, 메타세콰이아 길에서 자연의 치유력을 느끼고, 사라사 온천에서 여행의 피로를 풀어보세요.",FALSE,"시가 비와호 일일 투어 | 비와호 전망대 또는 산젠인 사원, 시라히게 신사, 메타세쿼이아 가로수길, 사라사 마키노 고원 온천 또는 마키노 농업공원(마키노 픽랜드) | 오사카 또는 교토 출발",,,,,,,,,
68d630cd15858da5cd402d55,"전통과 현대가 조화를 이루는 일본식 공간에서 가이세키 요리를 경험해 보세요. 매장의 물의 정원을 중심으로 한 넓은 일본식 공간은 우아하고 엄숙한 분위기를 지닌 독특한 일본식 공간입니다. 7개의 장면을 갖춘 넓은 로비는 몇 번 오셔도 즐길 수 있는 흥미로운 환경을 제공합니다. 우아하고 패셔너블한 일본식과 조화로운 공간에서 특별한 오픈 키친 카운터 석과 맛있는 음식을 편안하게 즐길 수 있는 다실풍 좌석을 경험할 수 있습니다. 분위기는 현대적인 패션과 조화를 이룹니다. 세련된 공간에서 셰프가 준비하는 제철 채식 요리를 즐겨보세요. 산지에서 직송되는 회, 솥밥 등의 가이세키 정식을 맛볼 수 있는 레스토랑입니다. 또한 전국 각지의 귀중한 브랜드 일본주도 많이 보유하고 있으니 한번 시도해 볼 가치가 있습니다!",FALSE,일본 도쿄 | 이타마에 요리 코스 Sun and Moon Fire 긴자점,,,,,,,,,
68d630cd15858da5cd402d56,도쿄에 위치한 미슐랭 2스타 레스토랑을 만나보세요. 매니저가 에도마에 전통과 장인 정신이 결합된 맛있는 스시를 맛볼 수 있도록 도와드립니다. 우아한 장식과 상쾌한 분위기는 잊을 수 없는 식사 모험을 약속합니다.,FALSE,"긴자의 스시야 스시 레스토랑 | 도쿄, 일본",,,,,,,,,
68d630cd15858da5cd402d57,TOCOO!LEGAL TAXi는 일본 정부의 승인을 받은 택시입니다. 따라서 사고 발생 시 보험사는 승객에게 제한 없이 보상해 드립니다. 운전기사가 귀하의 이름이 적힌 플래카드를 들고 지정된 장소로 귀하를 픽업할 것입니다.,TRUE,사가 공항(HSG) - 사가 주변 도시 | 공항 셔틀 택시 TOCOO!LEGAL TAXi,,,,,,,,,
68d630cd15858da5cd402d58,"수중 세계에서 가장 큰 어종인 ""고래 상어""를 관찰하고 싶다면 더 이상 그것을 보기 위해 수족관에 갈 필요가 없습니다. 고래상어 다이빙과 스노클링 체험을 선택하면 겨울과 여름 모두 사랑스러운 고래상어를 가까이에서 만날 수 있습니다. 전체 과정은 전문 다이빙 강사가 진행합니다. 처음 다이빙을 하는 분이나 자격증이 없어도 안심하고 체험에 참가하실 수 있습니다.",FALSE,"고래상어와 스노클링 / 다이빙 / FUN DIVE 라이센스 다이빙 | 오키나와, 일본",,,,,,,,,
68d630cd15858da5cd402d59,"후지산 기슭의 숨 막힐 듯 아름다운 풍경을 탐험해 보세요! 이 투어는 나루사와 얼음동굴을 방문하여 수백만 년 동안 자연이 만들어낸 빙하의 신비로운 얼음과 지질학적 신비를 직접 경험하게 해 줍니다. 그런 다음 가와구치코 역 앞 로손 편의점에 들러보세요. 마지막으로 야마나카 호숫가를 따라 산책하며 백조에게 먹이를 주고, 웅장한 후지산과 함께 호수와 산의 아름다운 조화를 감상해 보세요. 점심으로는 야마나시 특산품인 ""호토노멘""(호토면)이나 일본 최고급 와규인 고베규 중에서 선택하실 수 있습니다. 가와구치코 공예 공원은 초보자도 다양한 공예를 쉽고 재미있게 체험할 수 있는 곳입니다. 마네키네코 그림으로 독특한 무늬를 만들고, 직접 풍경을 만들어 보는 것은 가와구치코 여행의 소중한 추억을 만들어 줄 완벽한 기회입니다.",FALSE,"후지산 & 후지호 일일 투어 | 후지산 동굴(나루사와 얼음 동굴), 후지산 로손, 가와구치, 그리고 산 속 후지호 | 우에노와 신주쿠 출발 (선택 사항: 쿠로게 와규 ""고베 비프"" 샤브샤브 세트 런치)",,,,,,,,,
68d630cd15858da5cd402d5a,"낮에는 시코츠 호수의 아름다운 푸른빛을, 밤에는 환상적인 조명으로 물든 야경을 감상하며 120분 동안 즐거운 시간을 보내세요! 삿포로 북쪽 출구에서 행사장까지 편안하게 모셔다 드리니, 겨울철 도로를 운전하거나 시내버스나 셔틀버스로 갈아타실 필요가 없습니다!",FALSE,"모든 출발 확정! 120분 동안 시코츠호 얼음 축제의 얼음 예술을 감상하고, 낮부터 조명까지 감상하세요. [삿포로 출발]",,,,,,,,,
68d630cd15858da5cd402d5b,도톤보리 강변에서 제철 식재료를 맛볼 수 있는 일식당. 제철 식재료를 엄선하여 셰프가 제철 요리를 정성껏 조리하여 간사이의 제철 음식을 맛보실 수 있습니다. 최고급 소재의 복어와 고베규를 중심으로 한 코스 요리를 즐기실 수 있습니다. 완전 개인실에서 다른 손님을 신경 쓰지 않고 여유롭게 식사를 즐기실 수 있습니다.,FALSE,일본 오사카 | 도톤보리 일식 야마토야 본점 | 온라인 예약,,,,,,,,,
68d630cd15858da5cd402d5c,"JR 신주쿠역, 세이부 신주쿠역에서 도보 5분 이내. 해발 200m 높이에서 신주쿠를 바라보며 야경을 바라보며 특별한 시간을 보내세요. 저희 매장에는 생일, 기념일, 데이트 등을 축하할 수 있는 파노라마 커플석이 많이 준비되어 있습니다. <사진 촬영 및 SNS 공유에 적합> 저희 매장도 야경을 한눈에 볼 수 있는 완벽한 위치에 있습니다. 도쿄 스카이트리가 내려다보이는 절경. 휴대폰 카메라를 켜기만 하면 SNS에 공유할 만큼 좋은 사진을 찍을 수 있습니다.",FALSE,일본 도쿄 | PRIME TOKYO 49층 전망 레스토랑,,,,,,,,,
68d630cd15858da5cd402d5d,"데이터 제한과 작별하세요! 진정한 무제한 eSIM으로 일본에서 무제한 연결을 경험해 보세요!\n- NTT DOCOMO, KDDI(AU), Softbank의 주요 네트워크에 연결하여 최대 속도로 하루 1GB의 무제한 트래픽을 즐겨보세요.\n- 일일 1GB를 초과하면 일상적인 모든 요구에 충분한 5Mbps 속도로 무제한 인터넷을 계속 즐길 수 있습니다.\n- 3~30일 범위의 유연한 기간 옵션으로 경험을 맞춤화하세요.",TRUE,진정한 무제한 일본 3~30일 eSIM,,,,,,,,,
68d630cd15858da5cd402d5e,"TOCOO!LEGAL TAXi는 일본 정부로부터 인가된 택시입니다. 그 때문에, 보험에 의해, 만일의 사고시, 승차된 손님을 상한 없음으로 보상합니다. 지정 장소에, 드라이버가 고객명의 플래 카드를 가지고 맞이합니다.",TRUE,요나고 공항(YGJ)-요나고 주변 도시|공항 픽업 택시 TOCOO!LEGAL TAXi,,,,,,,,,
68d630cd15858da5cd402d5f,"오사카부 오사카시에서 개최되는 ""ONE PIECE EMOTION"" 티켓을 온라인으로 예매하세요! 옵션 투어 예약 서비스 KKday에서 원피스 EMOTION 티켓을 판매합니다. 최고의 순간! TV 애니메이션 ""원피스""의 새로운 공간! 인기작 ""와노쿠니 편""과 ""에그헤드 편""을 중심으로 ""원피스""의 세계관을 체험하고, TV 애니메이션 25주년을 돌아볼 수 있는 이벤트입니다.",FALSE,원피스 이모션 입장권 (오사카 이벤트),,,,,,,,,
68d630cd15858da5cd402d60,"지금 KKday에서 주문하세요. 아이치현과 미에현에 위치한 마쓰사카 소고기 야키니쿠 전문점인 이쇼빈은 지리적 이점 덕분에 일본 3대 소고기 중 하나인 마쓰사카 소고기를 직접 공급받을 수 있습니다. 전문 장인의 칼질 기술을 통해 손수 만든 맛을 느낄 수 있습니다. 마지막으로, 독특한 된장 소스와 함께 먹으면 특별한 풍미가 완성됩니다.",FALSE,일본 나고야 |ISSHOBIN A5 마츠자카 와규 야키니쿠 |점포 및 플랜 선택 (레스토랑 예약 포함),,,,,,,,,
68d630cd15858da5cd402d61,KKday에서 하코네 로프웨이 티켓을 구매하세요! 가나가와현 아시가라시모 구에 있는 하코네 로프웨이 티켓을 미리 구매할 수 있습니다! 하코네 로프웨이는 아시호수 기슭에 있는 운잔과 토겐다이를 약 4km 떨어진 곳으로 약 30분 만에 연결합니다. 후지산의 전망도 감상할 수 있습니다!,FALSE,"하코네 로프웨이 편도 및 왕복 티켓(가나가와현, 하코네)",,,,,,,,,
68d630cd15858da5cd402d62,"유빙을 즐기고 싶으신 분들을 위해! 몬베츠 ""유빙 관광선 가린코""에 탑승하세요! 유빙곶과 귀여운 물개를 가까이서 관찰하세요! 몬베츠 프린스 호텔에서 하룻밤을 묵으세요.",FALSE,"[겨울 한정] 홋카이도 | 가린코 크루즈에서 즐기는 유빙, 물개, 그리고 설경 온천! 몬베츠에서 즐기는 2일간의 겨울 체험 - 1인 1실 동일 가격! (삿포로 출발)",,,,,,,,,
68d6326d15858da5cd402dd3,"The Ritz-Carlton Tokyo의 Towers 레스토랑은 호텔 45층에 위치해 있으며, 5성급 호텔의 고급 다이닝 시설입니다. 여기에서는 도쿄 타워의 숨막히는 전경을 감상하고, 도쿄 시내 전체를 내려다보며 수석 주방장이 준비한 맛있는 요리를 맛보실 수 있습니다. 탁월한 전망과 세심한 서비스로 귀하에게 훌륭하고 기억에 남는 경험을 선사합니다.",FALSE,리츠칼튼 - 타워스 프렌치 레스토랑 | 일본 도쿄,,,,,,,,,
68d6326d15858da5cd402dd4,"키나리 일식에서는 A5 등급 센다이 흑와규 쇠고기, 킹크랩, 가시 랍스터, 성게, 참치, 연어알, 장어 등 신선한 현지 식재료를 사용하여 셰프가 준비한 정통 가이세키 요리를 제공합니다. 풍부한 요리 경험. 가이엔마에역에서 도보 1분 거리에 바이소인 사원이 인접해 있습니다. 세계적인 건축가 구마 겐고가 만든 일본식 모던 공간은 조용한 환경 속에서 편안한 휴식을 선사합니다. 키나리(Kinari)에서 절묘한 일본 요리를 맛보며 입에서 잊지 못할 추억을 만들어보세요! 여행전문가 해외상품 할인",FALSE,"일본요리 키나리 | 미나미아오야마 고급 가이세키 요리 | 도쿄, 일본",,,,,,,,,
68d6326d15858da5cd402dd5,이시가키 섬의 맹그로브 숲을 카누 또는 화제의 SUP로 탐험하는 에코 투어. 나라의 천연 기념물로 지정된 미야라가와의 힐기 숲에서 맹그로브 크루즈와 일출 감상을 즐기는 이른 아침 투어입니다. 일찍 일어나 시간을 유효 활용하고 싶은 분에게 추천! 카누 SUP에서 이시가키 섬의 대자연을 만끽하십시오.,FALSE,미야라가와 이른 아침 맹그로브 카누 / SUP 일출 감상 투어 예약 남부 호텔 송영 첨부·사진 데이터 무료,,,,,,,,,
68d6326d15858da5cd402dd6,"우메노하나는 후쿠오카현에 위치한 전통 일식 레스토랑으로 가이세키 요리를 전문으로 하며, 자연스럽고 건강한 재료를 사용하여 절묘한 맛을 선사합니다. 매장 환경은 우아하고 강렬한 일본식으로 가득 차 있어 고객이 맛있는 음식을 즐기면서 일본 문화의 심오한 유산을 경험할 수 있습니다.",FALSE,일본 후쿠오카 | 매화 가이세키 요리 다자이후 베소 네이처안&텐진점 | 온라인 예약,,,,,,,,,
68d6326d15858da5cd402dd7,도쿄 나카노구에서 개최되는 야키이모 페스트? 도쿄 2025를 온라인으로 예약하세요! 야키이모 페스트? 도쿄 2025 티켓은 투어 예약 서비스인 KKday에서 판매 중입니다. 2025년 최신 베이커리와 요리가 한자리에 모였습니다! 베이커리부터 뉴 컬처까지 다양한 라인업을 10일간 도쿄에 배송합니다.,FALSE,"구운 고구마 페스티벌? 도쿄 2025 (이벤트, 도쿄 나카노구)",,,,,,,,,
68d6326d15858da5cd402dd8,히다 마을의 환상적인 일루미네이션을 감상하세요! 세계문화유산이자 일본의 원풍경을 간직한 시라카와고와 히다 다카야마도 방문합니다! 다양한 히다 소고기도 맛보세요! 머큐어 히다 다카야마에 묵으세요.,FALSE,"히다 다카야마의 옛 마을과 세계문화유산인 시라카와고는 겨울에 특히 아름답습니다! 환상적인 히다 마을 일루미네이션을 감상하는 이틀간의 투어 [도쿄, 신주쿠, 우에노 출발]",,,,,,,,,
68d6326d15858da5cd402dd9,"스가노야는 말고기 전문점으로 본연의 맛을 고수하며 정통 말고기 요리를 선보이며 고객들에게 큰 사랑을 받고 있습니다. 미쉐린 플레이트 레스토랑으로 추천되며 ""미쉐린 가이드 구마모토 2018""에도 등재되어 있습니다.",FALSE,일본 구마모토 | 말고기 요리 스가노야 스가노야 | 온라인 예약,,,,,,,,,
68d6326d15858da5cd402dda,"창업 70년이 넘는 노포 야키니쿠 전문점입니다. 하카타 야키니쿠의 진수를 맛볼 수 있습니다. 하치베이 야키니쿠는 오랫동안 고객들에게 사랑받아온 지역 인기 가게입니다. 정육점 직영으로 신선한 고기의 궁극을 추구하며, 다양한 부위의 닭구이를 제공합니다. 꼬치는 매일 매장 내에서 직접 구워드리며, 고객의 요구에 따라 꼬치구이를 현장에서 직접 구워드립니다. 오랜 세월 축적된 비법의 소스가 바로 하치베이 특유의 맛입니다. 야키니쿠 외에도 참깨 오징어, 물찌개 등 하카타를 대표하는 요리도 준비되어 있습니다. 넓은 바 좌석과 테이블, 여유롭게 식사할 수 있는 개별실도 준비되어 있습니다. 정통 하카타 야키니쿠를 맛보세요.",FALSE,일본 후쿠오카 | 야키보리 전문점 야키토리 하치베이 별관 | 온라인 예약,,,,,,,,,
68d6326d15858da5cd402ddb,"출발 시간은 유동적이며 여행 일정과 명소를 선택할 수 있습니다. 6인, 9인이 편리하고 편안한 차량을 제공하며, 승하차가 가능한 특수차량도 마련되어 있습니다. 다른 사람과 차를 공유할 필요가 없기 때문에 안심하고 목적지까지 갈 수 있어 여행이 더욱 쉬워집니다. 우리는 일본에서 합법적인 라이센스를 갖춘 그린 플레이트 차량을 제공합니다. 운전자들은 모두 3년 이상의 운전경력을 가지고 있습니다. 드라이버는 일본어 및/또는 중국어를 지원하므로 의사소통 문제에 대해 걱정할 필요가 없습니다.",TRUE,10시간 전세 투어,,,,,,,,,
68d6326d15858da5cd402ddc,"일본의 JR 패스 다테야마 구로베 & 다카야마 & 마츠모토 지역 철도 패스를 KKday를 통해 구매하세요. 이 패스를 사용하면 JR의 다가오는 노선의 지정된 구간에서 특급열차, 쾌속열차, 보통열차는 물론 다테야마 구로베 알펜 노선 전체를 5회 연속으로 무제한 탑승할 수 있습니다. 날. 기차, 케이블카, 버스, 무궤도전차를 이용하면 게로 온천, 다카야마 옛 거리, 마쓰모토 성 등 일본 중부 유명 명소에 갈 수 있으며 다테야마 구로베, 다카야마, 마츠모토 지역도 쉽게 방문할 수 있습니다.",TRUE,"일본 JR 패스 | 다테야마 구로베, 다카야마, 마츠모토 지역 패스 | 태국 도심 픽업",,,,,,,,,
68d6326d15858da5cd402ddd,개방 수역은 마에다 곶에서 스노클링과 다이빙을 할 때 주요 특징입니다. 일반적인 플로팅 볼 펜스가 없으며 비 인공적인 자연 바다와 접할 수 있습니다. 바다에서 수영을 해본 적이 없는 사람들에게는 조금 어려울 수 있습니다. 일정에는 암초 생태 지식이 포함되어 있으며 육지에서 푸른 동굴로 들어갑니다. 잔잔한 동굴의 물에 익숙해지면 드넓은 바다로 들어가 온갖 열대어를 감상할 수 있습니다. 도중에 오키나와의 조간대 생태와 푸른동굴의 아름다운 푸른빛을 감상하고 해양생물을 가까이에서 만날 수 있습니다.,FALSE,【이른 봄/ 벚꽃 시즌 30% 할인% 할인! 】일본 오키나와 | 아오키 동굴 스노클링 & 다이빙 체험 반나절 투어 | 내추럴 블루,,,,,,,,,
68d6326d15858da5cd402dde,"도쿄에서 전용차를 타고, 원하는 곳에서 승하차할 수 있어 이동의 번거로움을 덜어드립니다! 지역 젊은이들이 주도하고 민간에서 완벽하게 관리하는 사이타마를 대표하는 불꽃놀이 축제 ""코노스 불꽃놀이 축제""에 가보세요! 매년 60만 명 이상이 참여하며, 기네스 세계 기록을 보유한 ""4피트 타마(4피트 높이의 불꽃)""가 발사되는데, 그 장관은 이루 말할 수 없습니다! 다음 날에는 아름다운 빗자루풀과 가을에만 볼 수 있는 아름다운 풍경을 감상할 수 있는 ""히타치 해변 공원""으로 떠나보세요!",FALSE,"【10월 11일 한정!】불태워라! 상공회의소 청년부! 제22회 ""코노스 불꽃놀이 축제"" 2일 투어 │도쿄 신주쿠 출발",,,,,,,,,
68d6326d15858da5cd402ddf,"KKday를 통해 오사카 간사이 공항 또는 이타미 공항에서 픽업 서비스를 예약하시면, 도착 즉시 차량에 탑승하실 수 있습니다. 짐을 끌고 차를 타실 필요 없이! 전담 운전기사가 간사이 공항에서 출발하여 세심하게 픽업해 드립니다. 이동 내내 중국어 소통에 불편함이 없으며, 90분 무료 대기 시간도 제공됩니다. 항공편이 지연되더라도 당황하지 않으셔도 됩니다. 첫걸음부터 편안하고 즐거운 일본 여행을 시작하세요!",TRUE,"일본 공항 픽업/샌딩 서비스 │간사이 공항(KIX)에서 오사카, 교토, 나라, 고베까지 │이타미 공항(ITM)에서 오사카까지 │중국어 가능 운전기사",,,,,,,,,
68d6326d15858da5cd402de0,"일주일 동안 좋아하는 시설 3곳을 선택해 시간 걱정 없이 기타큐슈 여행을 즐겨보세요! 이 티켓은 기타큐슈와 시모노세키 지역의 인기 있는 명소와 음식을 선정하여 여행 일정을 유연하게 계획하고 이 매력적인 도시를 심도 있게 탐험할 수 있도록 해줍니다. 역사와 문화, 자연경관, 지역 음식 등 모든 것을 티켓 한 장으로 모두 즐길 수 있습니다. 더욱 편리한 점은, 간편하게 입장하기 위해 전자 티켓 QR 코드만 있으면 되므로, 지루한 티켓 구매 과정을 없애고 여정을 더욱 원활하고 즐겁게 만들어준다는 것입니다!",FALSE,기타큐슈시?시모노세키시에서 즐거운 시간 보내세요 1주일 프리패스,,,,,,,,,
68d6326d15858da5cd402de1,"지금 오사카에서 출발하여 교토, 나라, 고베, 와카야마 전세 차량 10시간 당일치기 여행을 온라인으로 예약하세요! 전문 운전 가이드와 함께 대중교통을 이용하는 번거로움을 피하고 오사카를 편리하고 빠르고 저렴하게 둘러보는 1일 투어를 즐겨보세요!",TRUE,"[전세 차량 전용] 오사카 출발 교토, 나라, 고베, 와카야마 10시간 당일 전세 차량",,,,,,,,,
68d6326d15858da5cd402de2,오키나와의 명소를 돌아보는 관광 모델 코스부터 고객의 요구에 부응하는 오리지널 코스까지 다양한 전세 플랜을 준비하고 있습니다. VIP같은 대관으로 비일상적인 시간을 즐겨보세요.,TRUE,나하 공항 편도 이동 / 전세 차량 플랜 예약 (오키나와 1일 투어),,,,,,,,,
68d6326d15858da5cd402de3,"이리오모테섬은 아열대 정글로 유명하며, 해가 진 후에는 야행성 생물이 활발하게 활동합니다. 인공조명이 거의 없는 이리오모테섬은 일본 최초의 '밤하늘 보호지역'으로 인정받아 세계 유수의 밤하늘 명소 중 하나이다. 밤에는 빛을 들고 이리오모테섬을 탐험하며 세계적으로 유명한 별이 빛나는 하늘을 경험해 보세요.",FALSE,[이리오모테섬 출발] 아열대 정글 탐험과 별이 빛나는 밤하늘 나이트 투어 (우에하라 지역 호텔 픽업 포함),,,,,,,,,
68d6326d15858da5cd402de4,"KKday에서 세계문화유산 나키진 성터 입장권을 예약하세요!\n14세기부터 15세기 초까지 본섬 북부를 통치했던 호쿠잔 왕국의 왕이 살았던 성터입니다. 견고한 성벽과 요새가 그대로 남아 있어 당시의 위력을 엿볼 수 있습니다. 2000년에는 ""류큐 왕국의 구스쿠 유적 및 관련 유산군""의 일부로 유네스코 세계문화유산에 등재되었습니다.",FALSE,세계문화유산 나키진 성터 입장권(오키나와현 나키진손),,,,,,,,,
68d6326d15858da5cd402de5,"신비로운 신센누마 연못을 탐험하고, 현지산 마카리 허브돼지고기를 맛보고, 잊지 못할 홋카이도 모험에서 순수한 교고쿠 샘물을 맛보세요.",FALSE,"니세코 파노라마: 자연, 음식, 그리고 신성한 물에서의 당일치기 여행",,,,,,,,,
68d6326d15858da5cd402de6,"오키나와 이리오모테섬에서 출발하는 '맹그로브 SUP/카누 + 바라스섬 상륙 + 유부섬 관광 1일 투어'를 온라인으로 예약하세요! 옵션 투어 예약 서비스인 KKday에서는 현재 맹그로브 SUP/카누 + 바라수섬 상륙 + 유부섬 관광 1일 투어를 판매하고 있습니다. 유부섬 관광과 바라수섬 스노클링. 두 개의 ""섬""을 즐기는 패키지 플랜! '기적의 섬'이라 불리는 바라수섬은 물소 수레를 타고 바다를 건너 아열대 식물원을 둘러보며 갈 수 있다. 무료 사진 데이터!",FALSE,이리오모테섬 맹그로브 SUP / 카누 + 바라스섬 상륙 + 유부섬 관광 1일 투어 예약 무료 사진 데이터 (오키나와),,,,,,,,,
68d6326d15858da5cd402de7,"바다와 태양에 둘러싸여 하루 종일 맛있는 음식을 즐길 수 있습니다. 바다와 햇살에 둘러싸인 올데이 레스토랑 '씨스케이프'는 낮에는 눈부신 햇살을 받으며, 해질녘에는 반짝이는 도쿄의 야경을 한눈에 바라볼 수 있습니다. 시간대별로 다양한 뷔페 요리를 제공해 드립니다. 레스토랑에서는 도쿄만을 한눈에 바라볼 수 있으며, 이 레스토랑의 키워드인 '신선함, 아름다움, 건강함, 강인함'을 느낄 수 있습니다. 이곳에서의 식사 경험은 분명 여러분에게 보기 드문 휴식과 힐링을 선사할 것입니다. 레스토랑에 딸린 테이크아웃 매장에서는 다양하고 다채로운 디저트, 구운 페이스트리, 커피 등도 제공합니다.",FALSE,일본 | 씨스케이프 테라스 다이닝 | 도쿄 오다이바 힐튼 호텔 뷔페,,,,,,,,,
68d6326d15858da5cd402de8,"마타요시는 현재 미슐랭 별 2개 레스토랑이지만 실제 요리의 정교함은 별 3개 수준에 이르렀습니다! 심플해 보이는 말머리 생선국과 알록달록한 옥두부가 모두 셰프의 시그니처 메뉴입니다. 조개 덮밥, 대게 초밥, 이세 새우 등의 해산물 요리는 전문적으로 준비되었을 뿐만 아니라, 눈이 녹는다는 예술적인 컨셉을 담은 식기도 매우 특별하고 인상적입니다.",FALSE,일본 교토 │ 교토 미슐랭 2스타 가이세키 요리 │ 기온 마타요시,,,,,,,,,
68d6326d15858da5cd402de9,"원래 교토 히가시야마에 있던 ""이시보코지 사쿠라""는 더 높은 수준의 음식을 추구하기 위해 2016년에 ""아라시야마 사쿠라""로 이전했습니다. 아라시야마는 일본에서 벚꽃과 단풍 명소로 유명할 뿐만 아니라, 주변에 고대 사찰과 신사도 많아 꼭 가봐야 할 곳입니다. 이렇게 아름다운 자연 환경 속에서 요리에 자연스러운 매력을 더해줍니다. 일본산 편백나무를 주재료로 한 정교한 식기와 나무 장식이 어우러져 색다른 일본식 음식 경험을 선사할 것입니다. 레스토랑의 요리는 고품질의 물로 만들어지며, 재료는 다양한 원산지의 고품질 제품 중에서 엄선됩니다. 셰프는 요리의 맛을 일부러 다듬는 것이 아니라, 재료가 지닌 다양한 가능성을 자연스럽고 부드럽게 표현하는데 중점을 둡니다.",FALSE,일본 교토 | 일식 가이세키 레스토랑 교토의 인기 레스토랑 아라시야마 사쿠라,,,,,,,,,
68d6326d15858da5cd402dea,"아이치현 라구나 텐보스에서 열리는 ""Ragcos 2025"" 티켓을 온라인으로 예매하세요! 일본 최대 규모의 코스프레 이벤트 중 하나입니다. 코스프레 페스티벌 ""월드 코스프레 서밋""에서 주최하는 이 행사는 애니메이션, 만화, 게임 등 대중문화를 사랑하는 코스플레이어들이 함께합니다! 일본 최대 규모의 놀이공원에서 밤새도록 진행되는 코스프레 이벤트 ""Ragcos 2025 트윙클""도 개최됩니다!",FALSE,Ragcos 2025 트윙클 티켓 예매 (아이치 유원지 코스프레 이벤트),,,,,,,,,
68d6326d15858da5cd402deb,와규의 최고급 브랜드인 가고시마 흑우를 장인이 정성스럽게 가공하여 가장 신선한 고기를 제공합니다. 일일 식사부터 특별한 휴일 모임까지 다양한 행사에 개인실을 이용하실 수 있습니다.,FALSE,도쿄 음식 | 규노타츠진 아키하바라점 | 와규 2종 코스,,,,,,,,,
68d6326d15858da5cd402dec,"시장에서 직송! 신선하고 질 좋은 A5등급 일본 흑모 와규를 모던한 일본식 개별실에서 저렴한 가격으로 즐기세요! 레스토랑의 주요 특징은 엄선된 국산 A5 등급 일본 흑모 와규 쇠고기이며 최고의 고기 외에도 성게와 연어 알과 같은 세계 3대 진미를 제공합니다. 마음껏 창작 구이를 즐길 수 있습니다. 실내는 모던한 일본식으로 전 좌석이 개별실로 되어 있으며, 일본 공예품과 후지산을 볼 수 있습니다. 세련된 감각과 조용한 분위기의 레스토랑에서 기억에 남을 시간을 즐기실 수 있습니다.",FALSE,"개인실 야키니쿠 전문점 후지몬 | 에비스점 | 도쿄, 일본",,,,,,,,,
68d6326d15858da5cd402ded,"도쿄에서 출발하여 당일치기 여행을 떠나보세요. 전문 투어 가이드와 편안한 교통수단을 이용하면 아무런 걱정 없이 인기 있는 명소를 쉽게 방문할 수 있습니다. 쇼진호에서 '동양의 스위스'의 아름다운 경치를 감상하고, 가와구치호에서 웅장한 파노라마 전망을 감상하고, 야마나카호의 독특한 매력을 감상하고, 후지산의 충격과 웅장함을 다양한 각도에서 감상하세요. 니치카와 시계점에 들러 일본의 로맨틱한 순간을 포착하고, 오시노 하카이에 들러 독특한 매력을 느껴보세요.",FALSE,"일본 후지 3호수 일일 투어 | 쇼지호, 가와구치호, 야마나카호, 히카와 시계점, 오시노 하카이(도쿄 출발)",,,,,,,,,
68d6326d15858da5cd402dee,"Motsuyaki Captain은 내장 구이 전문 레스토랑으로 독특한 일본 요리 경험을 제공합니다. 엄선된 신선한 돼지 내장을 매일 아침 현장에서 직접 구워내는 곳으로 유명합니다. 내장회를 비롯한 다양한 메뉴도 준비되어 있으며, 90분간 주류 무제한 플랜도 제공되어 하차 후 친구들과 술 한 잔을 즐기는 일본 회사원 문화를 체험하기에 적합합니다. 일하다.",FALSE,"일본 도쿄 | 모츠야키 캡틴, 곱창꼬치 전문점 | 신주쿠점",,,,,,,,,
